distrito,ingreso_mensual_promedio,poblacion_2015,pobreza_2010_%,pobreza_extrema_2010_%,pobreza_2015_%,pobreza_extrema_2015_%,viviendas_total,viviendas_tv_paga,viviendas_celular,viviendas_telefono,viviendas_computadora,categorical_denue_111,categorical_denue_112,categorical_denue_113,categorical_denue_114,categorical_denue_115,categorical_denue_211,categorical_denue_212,categorical_denue_213,categorical_denue_221,categorical_denue_236,categorical_denue_237,categorical_denue_238,categorical_denue_311,categorical_denue_312,categorical_denue_313,categorical_denue_314,categorical_denue_315,categorical_denue_316,categorical_denue_321,categorical_denue_322,categorical_denue_323,categorical_denue_324,categorical_denue_325,categorical_denue_326,categorical_denue_327,categorical_denue_331,categorical_denue_332,categorical_denue_333,categorical_denue_334,categorical_denue_335,categorical_denue_336,categorical_denue_337,categorical_denue_339,categorical_denue_431,categorical_denue_432,categorical_denue_433,categorical_denue_434,categorical_denue_435,categorical_denue_436,categorical_denue_437,categorical_denue_461,categorical_denue_462,categorical_denue_463,categorical_denue_464,categorical_denue_465,categorical_denue_466,categorical_denue_467,categorical_denue_468,categorical_denue_469,categorical_denue_481,categorical_denue_482,categorical_denue_483,categorical_denue_484,categorical_denue_485,categorical_denue_486,categorical_denue_487,categorical_denue_488,categorical_denue_491,categorical_denue_492,categorical_denue_493,categorical_denue_511,categorical_denue_512,categorical_denue_515,categorical_denue_517,categorical_denue_518,categorical_denue_519,categorical_denue_521,categorical_denue_522,categorical_denue_523,categorical_denue_524,categorical_denue_525,categorical_denue_531,categorical_denue_532,categorical_denue_533,categorical_denue_541,categorical_denue_551,categorical_denue_561,categorical_denue_562,categorical_denue_611,categorical_denue_621,categorical_denue_622,categorical_denue_623,categorical_denue_624,categorical_denue_711,categorical_denue_712,categorical_denue_713,categorical_denue_721,categorical_denue_722,categorical_denue_811,categorical_denue_812,categorical_denue_813,categorical_denue_931,categorical_denue_932,H_0_a_4_años,H_5_a_9_años,H_10_a_14_años,H_15_a_19_años,H_20_a_24_años,H_25_a_29_años,H_30_a_34_años,H_35_a_39_años,H_40_a_44_años,H_45_a_49_años,H_50_a_54_años,H_55_a_59_años,H_60_a_64_años,H_65_a_69_años,H_70_a_74_años,H_75_a_79_años,H_80_a_84_años,H_85_a_89_años,H_90_a_94_años,H_95_a_99_años,H_100_años_o_más,M_0_a_4_años,M_5_a_9_años,M_10_a_14_años,M_15_a_19_años,M_20_a_24_años,M_25_a_29_años,M_30_a_34_años,M_35_a_39_años,M_40_a_44_años,M_45_a_49_años,M_50_a_54_años,M_55_a_59_años,M_60_a_64_años,M_65_a_69_años,M_70_a_74_años,M_75_a_79_años,M_80_a_84_años,M_85_a_89_años,M_90_a_94_años,M_95_a_99_años,M_100_años_o_más
D20009,3323.8675018443037,392945,0.7859448872649483,0.3873507109354401,0.7633257331585169,0.3112364419866813,98784,0.21849692257855535,0.48633381924198266,0.17736678004535147,0.1089548914804017,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20903,21045,21924,20989,16514,12750,11985,11369,10141,8567,8338,6678,5267,4218,3588,2487,1457,821,256,105,48,20186,20784,21093,21010,18792,15004,14141,13017,11868,9881,9527,7385,5970,4869,4173,2737,1683,853,336,129,57
D20010,3383.1340304328282,424089,0.7667257482959355,0.3976866974562781,0.7623643354571407,0.30458608327712894,105956,0.19096606138397068,0.49349730076635584,0.1266657857978784,0.10373173770244262,1,1,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,22239,23168,23961,21220,17423,13808,13096,12119,11075,9362,8624,6886,5824,4692,3834,2926,1900,1105,359,146,9,21817,23349,23562,21161,20026,16490,15255,13967,12755,10605,9626,8169,6476,5472,4136,3210,2143,1375,489,191,39
D21001,3410.4822771944227,401849,0.7583667254877892,0.27292089330572833,0.7177806616280551,0.16276623275158777,102400,0.24602539062499995,0.540625,0.16177734374999977,0.11518554687500006,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,19839,21325,22648,19717,15911,12375,11699,11702,10476,9148,8276,7204,6222,4992,4036,2787,1652,907,381,143,36,19815,20643,21901,19711,17510,15796,15240,14354,12444,10861,9653,8505,7140,5304,4628,3159,1832,1125,502,177,73
D21002,2758.767805514185,403331,0.7769248546501494,0.2950132564475506,0.763872634422576,0.1937516709596362,101292,0.22121194171306718,0.5115310192315287,0.12649567586778815,0.09132014374284239,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,20036,22686,23162,19662,15570,12477,12558,12186,10841,8786,7943,7022,5772,5162,3950,2854,1763,919,325,121,26,19084,21903,22657,19831,17600,14581,14866,14160,12318,10282,9264,8009,6632,6010,4579,3411,2173,1282,530,276,62
D21003,3486.79002813971,410187,0.6820321357488638,0.21179428915133702,0.6844830974239183,0.14062054903023805,104331,0.2886773825612714,0.6776030134859246,0.15691405239094805,0.1503004859533599,0,1,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,20691,21642,22620,19192,16988,13426,12769,12452,11117,9400,8097,6488,5056,4523,3569,2560,1533,761,443,81,15,20203,21712,23025,19827,18633,16137,16739,15526,13642,11176,9817,7925,6346,5277,4162,2971,1888,1111,437,159,51
D21004,2672.3038500440284,405374,0.8085641628965006,0.3220625107666429,0.818288275426835,0.2458226520335687,92241,0.12383864008412741,0.4837761949675307,0.0985570407953079,0.0664455068787199,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,22233,23449,24619,20813,17284,13766,13124,12140,10443,8021,7207,5876,4461,3636,2765,2178,1430,910,290,157,29,22424,22809,23924,21103,18540,15781,15527,13854,11776,9768,8356,6867,5238,4633,3599,2658,1704,1213,441,254,74
D21005,3941.66190150993,413887,0.6675769555152237,0.13072377775417576,,,96612,0.21034654080238488,0.6957624311679709,0.2416987537779986,0.17570281124498,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,20472,20867,21936,20070,18786,14652,13934,13262,12540,10259,8460,6966,5072,3940,3320,2287,1466,987,332,130,13,19385,20588,21130,19790,20184,16866,16447,15658,14364,11680,10175,7822,5554,4589,3541,2782,1781,1153,484,151,12
D21006,6408.520406393782,1575836,0.371934339650862,0.0571381969578386,0.40644529569236,0.0375537553755376,430542,0.372175072350665,0.8576608089338549,0.498334657245983,0.42708028485025806,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,59088,64198,67469,70777,76954,57884,56834,53890,53751,42400,38385,31317,24505,18827,12548,8726,4547,3208,977,199,76,58083,62476,67895,68611,77832,63264,64435,65207,62802,52414,48165,38962,32803,22142,17071,12049,7582,4805,2104,537,37
D21007,5889.915566295758,2030078,0.44465830653780597,0.0834891955436787,0.47381631399817037,0.05456049982679121,531309,0.33401278728574146,0.8259035702387871,0.4337833539428092,0.37132440820689994,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,84381,90154,93341,93757,98664,74773,71425,68202,65720,52269,46950,37785,29108,22222,15175,10632,5800,3939,1198,275,78,82812,87689,93508,91299,100867,81988,82939,81556,76587,63940,57815,46244,38097,26186,20057,14357,9135,5917,2468,699,70
D21008,3051.3563318290003,397942,0.788214569406785,0.2818289696748529,0.7723900085720046,0.1475826275754185,92726,0.17747988697884085,0.5964130880227769,0.12862627526260167,0.08761296723680513,0,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,21584,22552,23428,18669,16614,12824,12691,11639,10708,8616,7652,6340,4829,4182,3030,2493,1499,1034,356,139,30,21278,22220,23125,19422,18104,15541,15199,14066,11851,10102,8877,6976,5361,4498,3603,2876,1838,1258,546,258,34
D21009,6437.728311750821,1687976,0.36909338961281674,0.05604397922374171,0.4055227004565316,0.03693773424515784,461385,0.3691429066831388,0.8592021847264211,0.4895261007618367,0.4236852086652141,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,64575,69618,72555,75261,81870,62753,61864,58814,57787,45301,40841,32816,25836,19652,13021,8994,4716,3303,1010,199,76,63604,68396,72923,73037,82881,68504,70415,70562,67110,55313,50647,40963,34273,23091,17569,12378,7809,4905,2136,561,37
D21010,6301.9978997575145,455798,0.5349124774528404,0.13575139432164754,0.4827914685374931,0.05848326728276205,117208,0.33382533615452875,0.8187581052487889,0.46455020135144365,0.42505631014947787,1,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,21599,21110,20861,21248,23366,18014,16575,16471,15444,12205,10316,7699,5610,4008,2511,1689,1068,551,228,48,6,20305,20630,20947,21821,23033,19392,19251,18985,17298,13376,11292,8538,7010,4768,3178,2444,1499,982,306,95,21
D21011,6408.520406393782,1575836,0.371934339650862,0.0571381969578386,0.40644529569236,0.0375537553755376,430542,0.372175072350665,0.8576608089338549,0.498334657245983,0.42708028485025806,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,59088,64198,67469,70777,76954,57884,56834,53890,53751,42400,38385,31317,24505,18827,12548,8726,4547,3208,977,199,76,58083,62476,67895,68611,77832,63264,64435,65207,62802,52414,48165,38962,32803,22142,17071,12049,7582,4805,2104,537,37
D21012,6408.520406393782,1575836,0.371934339650862,0.0571381969578386,0.40644529569236,0.0375537553755376,430542,0.372175072350665,0.8576608089338549,0.498334657245983,0.42708028485025806,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,59088,64198,67469,70777,76954,57884,56834,53890,53751,42400,38385,31317,24505,18827,12548,8726,4547,3208,977,199,76,58083,62476,67895,68611,77832,63264,64435,65207,62802,52414,48165,38962,32803,22142,17071,12049,7582,4805,2104,537,37
D21013,3685.227095799422,403901,0.6599046730356792,0.18323252177969487,0.6749042521808417,0.14311303784579946,102497,0.30739436276183685,0.6108178775964174,0.37528903284974197,0.17928329609647123,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,19907,19500,20027,20031,17609,13492,12028,10940,10066,8995,9102,7879,6393,4828,3933,3104,1946,1170,389,116,16,19810,19097,19703,20647,19607,15860,14215,13130,12396,11275,11386,9354,7175,5982,4650,3314,2391,1668,550,181,39
D21014,3410.758076152196,406578,0.7542728467624844,0.2353192620244954,0.7854448805803006,0.19363714118932118,104025,0.18908916125931274,0.5271713530401344,0.19637587118481134,0.10707041576544103,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20911,20487,21210,19118,17713,13375,11852,11393,10361,8741,8393,6951,5822,4915,4069,3518,2462,1670,687,264,21,20122,19973,20817,19388,19420,15812,14526,13608,11951,10747,10057,8476,6524,5967,4752,4011,3068,2157,784,395,90
