clave_mun,robo_casa,robo_vehiculos,robo_transportistas,robo_bancos,robo_negocio,robo_maquinaria,secuestro,feminicidio,extorsion,homicidio_doloso,pob,mpo_inegi_x,Ranking Modelo_x,pob_2015_x,start_year_x,end_year_x,mpo_ine_x,mpo_inegi_y,Ranking Modelo_y,pob_2015_y,start_year_y,end_year_y,mpo_ine_y,mpo_inegi,Ranking Modelo,pob_2015,start_year,end_year,mpo_ine,date
20489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4994.0,20489,176,4991,2019,2021,20490.0,20489,176,4991,2019,2021,20490.0,20489,176,4991,2019,2021,20490.0,2020/05
20490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3098.0,20490,236,3097,0,0,20491.0,20490,236,3097,0,0,20491.0,20490,236,3097,0,0,20491.0,2020/05
20491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4404.0,20491,200,4401,0,0,20492.0,20491,200,4401,0,0,20492.0,20491,200,4401,0,0,20492.0,2020/05
20492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2956.0,20492,268,2955,0,0,20493.0,20492,268,2955,0,0,20493.0,20492,268,2955,0,0,20493.0,2020/05
20493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.0,20493,268,523,0,0,20494.0,20493,268,523,0,0,20494.0,20493,268,523,0,0,20494.0,2020/05
20494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4662.0,20494,268,4662,0,0,20495.0,20494,268,4662,0,0,20495.0,20494,268,4662,0,0,20495.0,2020/05
20495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3101.0,20495,290,3099,0,0,20496.0,20495,290,3099,0,0,20496.0,20495,290,3099,0,0,20496.0,2020/05
20496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1736.0,20496,286,1736,0,0,20559.0,20496,286,1736,0,0,20559.0,20496,286,1736,0,0,20559.0,2020/05
20497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4352.0,20497,176,4347,0,0,20498.0,20497,176,4347,0,0,20498.0,20497,176,4347,0,0,20498.0,2020/05
20498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6885.0,20498,290,6877,0,0,20499.0,20498,290,6877,0,0,20499.0,20498,290,6877,0,0,20499.0,2020/05
20499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2090.0,20499,268,2085,0,0,20500.0,20499,268,2085,0,0,20500.0,20499,268,2085,0,0,20500.0,2020/05
20500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8330.0,20500,200,8320,0,0,20501.0,20500,200,8320,0,0,20501.0,20500,200,8320,0,0,20501.0,2020/05
20501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,936.0,20501,200,936,0,0,20502.0,20501,200,936,0,0,20502.0,20501,200,936,0,0,20502.0,2020/05
20502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5187.0,20502,286,5179,0,0,20503.0,20502,286,5179,0,0,20503.0,20502,286,5179,0,0,20503.0,2020/05
20503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,402.0,20503,286,402,0,0,20504.0,20503,286,402,0,0,20504.0,20503,286,402,0,0,20504.0,2020/05
20504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1654.0,20504,286,1654,0,0,20065.0,20504,286,1654,0,0,20065.0,20504,286,1654,0,0,20065.0,2020/05
20505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7965.0,20505,147,7961,2019,2021,20509.0,20505,147,7961,2019,2021,20509.0,20505,147,7961,2019,2021,20509.0,2020/05
20506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.0,20506,286,755,0,0,20505.0,20506,286,755,0,0,20505.0,20506,286,755,0,0,20505.0,2020/05
20507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3469.0,20507,176,3468,2019,2021,20506.0,20507,176,3468,2019,2021,20506.0,20507,176,3468,2019,2021,20506.0,2020/05
20508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1486.0,20508,290,1485,2019,2021,20507.0,20508,290,1485,2019,2021,20507.0,20508,290,1485,2019,2021,20507.0,2020/05
20509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10738.0,20509,249,10733,0,0,20508.0,20509,249,10733,0,0,20508.0,20509,249,10733,0,0,20508.0,2020/05
20510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,652.0,20510,200,651,0,0,20510.0,20510,200,651,0,0,20510.0,20510,200,651,0,0,20510.0,2020/05
20511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3124.0,20511,268,3122,0,0,20511.0,20511,268,3122,0,0,20511.0,20511,268,3122,0,0,20511.0,2020/05
20512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.0,20512,249,870,0,0,20512.0,20512,249,870,0,0,20512.0,20512,249,870,0,0,20512.0,2020/05
20513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9157.0,20513,147,9149,2019,2021,20513.0,20513,147,9149,2019,2021,20513.0,20513,147,9149,2019,2021,20513.0,2020/05
20514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.0,20514,286,1018,0,0,20514.0,20514,286,1018,0,0,20514.0,20514,286,1018,0,0,20514.0,2020/05
20515,9.0,6.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0,64639.0,20515,290,64577,2019,2021,20515.0,20515,290,64577,2019,2021,20515.0,20515,290,64577,2019,2021,20515.0,2020/05
20516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5093.0,20516,200,5091,0,0,20516.0,20516,200,5091,0,0,20516.0,20516,200,5091,0,0,20516.0,2020/05
20517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4815.0,20517,286,4803,0,0,20517.0,20517,286,4803,0,0,20517.0,20517,286,4803,0,0,20517.0,2020/05
20518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,20518,268,132,0,0,20518.0,20518,268,132,0,0,20518.0,20518,268,132,0,0,20518.0,2020/05
20519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2988.0,20519,286,2986,0,0,20519.0,20519,286,2986,0,0,20519.0,20519,286,2986,0,0,20519.0,2020/05
20520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6921.0,20520,200,6915,2019,2021,20520.0,20520,200,6915,2019,2021,20520.0,20520,200,6915,2019,2021,20520.0,2020/05
20521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,20521,268,234,0,0,20521.0,20521,268,234,0,0,20521.0,20521,268,234,0,0,20521.0,2020/05
20522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.0,20522,286,1030,0,0,20522.0,20522,286,1030,0,0,20522.0,20522,286,1030,0,0,20522.0,2020/05
20523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1503.0,20523,268,1502,0,0,20523.0,20523,268,1502,0,0,20523.0,20523,268,1502,0,0,20523.0,2020/05
20524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,20524,268,314,2019,2021,20524.0,20524,268,314,2019,2021,20524.0,20524,268,314,2019,2021,20524.0,2020/05
20525,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12161.0,20525,147,12142,2019,2021,20525.0,20525,147,12142,2019,2021,20525.0,20525,147,12142,2019,2021,20525.0,2020/05
20526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17583.0,20526,176,17577,0,0,20530.0,20526,176,17577,0,0,20530.0,20526,176,17577,0,0,20530.0,2020/05
20527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2600.0,20527,236,2600,0,0,20531.0,20527,236,2600,0,0,20531.0,20527,236,2600,0,0,20531.0,2020/05
20528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0,20528,200,980,0,0,20532.0,20528,200,980,0,0,20532.0,20528,200,980,0,0,20532.0,2020/05
20529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1380.0,20529,200,1377,0,0,20533.0,20529,200,1377,0,0,20533.0,20529,200,1377,0,0,20533.0,2020/05
20530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3617.0,20530,286,3614,0,0,20526.0,20530,286,3614,0,0,20526.0,20530,286,3614,0,0,20526.0,2020/05
20531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2632.0,20531,268,2632,0,0,20527.0,20531,268,2632,0,0,20527.0,20531,268,2632,0,0,20527.0,2020/05
20532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3705.0,20532,200,3703,0,0,20528.0,20532,200,3703,0,0,20528.0,20532,200,3703,0,0,20528.0,2020/05
20533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2132.0,20533,249,2128,0,0,20529.0,20533,249,2128,0,0,20529.0,20533,249,2128,0,0,20529.0,2020/05
20534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3923.0,20534,249,3915,0,0,20350.0,20534,249,3915,0,0,20350.0,20534,249,3915,0,0,20350.0,2020/05
20535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2961.0,20535,249,2961,0,0,20351.0,20535,249,2961,0,0,20351.0,20535,249,2961,0,0,20351.0,2020/05
20536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413.0,20536,268,413,0,0,20352.0,20536,268,413,0,0,20352.0,20536,268,413,0,0,20352.0,2020/05
20537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6495.0,20537,200,6490,2019,2021,20534.0,20537,200,6490,2019,2021,20534.0,20537,200,6490,2019,2021,20534.0,2020/05
20538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.0,20538,249,668,0,0,20535.0,20538,249,668,0,0,20535.0,20538,249,668,0,0,20535.0,2020/05
20539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5591.0,20539,236,5586,2019,2021,20537.0,20539,236,5586,2019,2021,20537.0,20539,236,5586,2019,2021,20537.0,2020/05
20540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7707.0,20540,268,7702,2019,2021,20539.0,20540,268,7702,2019,2021,20539.0,20540,268,7702,2019,2021,20539.0,2020/05
20541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1622.0,20541,286,1620,0,0,20541.0,20541,286,1620,0,0,20541.0,20541,286,1620,0,0,20541.0,2020/05
20542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825.0,20542,249,824,0,0,20538.0,20542,249,824,0,0,20538.0,20542,249,824,0,0,20538.0,2020/05
20543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5869.0,20543,176,5868,0,0,20542.0,20543,176,5868,0,0,20542.0,20543,176,5868,0,0,20542.0,2020/05
20544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.0,20544,286,1015,0,0,20544.0,20544,286,1015,0,0,20544.0,20544,286,1015,0,0,20544.0,2020/05
20545,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9876.0,20545,236,9859,2019,2021,0.0,20545,236,9859,2019,2021,0.0,20545,236,9859,2019,2021,0.0,2020/05
20546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5784.0,20546,286,5780,0,0,20546.0,20546,286,5780,0,0,20546.0,20546,286,5780,0,0,20546.0,2020/05
20547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,931.0,20547,268,930,0,0,20547.0,20547,268,930,0,0,20547.0,20547,268,930,0,0,20547.0,2020/05
20548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1607.0,20548,268,1607,2019,2021,20548.0,20548,268,1607,2019,2021,20548.0,20548,268,1607,2019,2021,20548.0,2020/05
20549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11034.0,20549,200,11016,2019,2021,20549.0,20549,200,11016,2019,2021,20549.0,20549,200,11016,2019,2021,20549.0,2020/05
20550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5491.0,20550,286,5491,0,0,20161.0,20550,286,5491,0,0,20161.0,20550,286,5491,0,0,20161.0,2020/05
20551,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,22545.0,20551,286,22530,2019,2021,20550.0,20551,286,22530,2019,2021,20550.0,20551,286,22530,2019,2021,20550.0,2020/05
20552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,20552,268,438,0,0,20551.0,20552,268,438,0,0,20551.0,20552,268,438,0,0,20551.0,2020/05
20553,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10208.0,20553,286,10195,0,0,20552.0,20553,286,10195,0,0,20552.0,20553,286,10195,0,0,20552.0,2020/05
20554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5361.0,20554,286,5356,0,0,20554.0,20554,286,5356,0,0,20554.0,20554,286,5356,0,0,20554.0,2020/05
20555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3032.0,20555,268,3032,2019,2021,20555.0,20555,268,3032,2019,2021,20555.0,20555,268,3032,2019,2021,20555.0,2020/05
20556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,20556,268,260,2019,2021,20556.0,20556,268,260,2019,2021,20556.0,20556,268,260,2019,2021,20556.0,2020/05
20557,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15347.0,20557,147,15347,2019,2021,20557.0,20557,147,15347,2019,2021,20557.0,20557,147,15347,2019,2021,20557.0,2020/05
20558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.0,20558,236,1371,2019,2021,20558.0,20558,236,1371,2019,2021,20558.0,20558,236,1371,2019,2021,20558.0,2020/05
20559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22699.0,20559,159,22693,2019,2021,20183.0,20559,159,22693,2019,2021,20183.0,20559,159,22693,2019,2021,20183.0,2020/05
20560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6646.0,20560,286,6646,0,0,20561.0,20560,286,6646,0,0,20561.0,20560,286,6646,0,0,20561.0,2020/05
20561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2789.0,20561,286,2785,0,0,20563.0,20561,286,2785,0,0,20563.0,20561,286,2785,0,0,20563.0,2020/05
20562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1554.0,20562,268,1554,2019,2021,20053.0,20562,268,1554,2019,2021,20053.0,20562,268,1554,2019,2021,20053.0,2020/05
20563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,20563,249,1261,0,0,20564.0,20563,249,1261,0,0,20564.0,20563,249,1261,0,0,20564.0,2020/05
20564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1129.0,20564,268,1129,0,0,20565.0,20564,268,1129,0,0,20565.0,20564,268,1129,0,0,20565.0,2020/05
20565,1.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,43279.0,20565,268,43256,2019,2021,20566.0,20565,268,43256,2019,2021,20566.0,20565,268,43256,2019,2021,20566.0,2020/05
20566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3010.0,20566,200,3005,0,0,20567.0,20566,200,3005,0,0,20567.0,20566,200,3005,0,0,20567.0,2020/05
20567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,20567,200,3137,2019,2021,20568.0,20567,200,3137,2019,2021,20568.0,20567,200,3137,2019,2021,20568.0,2020/05
20568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1431.0,20568,268,1430,0,0,20569.0,20568,268,1430,0,0,20569.0,20568,268,1430,0,0,20569.0,2020/05
20569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1616.0,20569,268,1613,0,0,20391.0,20569,268,1613,0,0,20391.0,20569,268,1613,0,0,20391.0,2020/05
20570,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,16.0,158792.0,164560,2140,158768,16152,16168,164560.0,164560,2140,158768,16152,16168,164560.0,164560,2140,158768,16152,16168,164560.0,2020/05
21001,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,65048.0,21001,185,65001,2018,2021,21001.0,21001,185,65001,2018,2021,21001.0,21001,185,65001,2018,2021,21001.0,2020/05
21002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9095.0,21002,108,9093,2018,2021,21002.0,21002,108,9093,2018,2021,21002.0,21002,108,9093,2018,2021,21002.0,2020/05
21003,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,35764.0,21003,164,35754,2018,2021,21003.0,21003,164,35754,2018,2021,21003.0,21003,164,35754,2018,2021,21003.0,2020/05
21004,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59077.0,21004,185,59057,2018,2021,21004.0,21004,185,59057,2018,2021,21004.0,21004,185,59057,2018,2021,21004.0,2020/05
21005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2989.0,21005,146,2989,2018,2021,21005.0,21005,146,2989,2018,2021,21005.0,21005,146,2989,2018,2021,21005.0,2020/05
21006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15637.0,21006,43,15628,2018,2021,21006.0,21006,43,15628,2018,2021,21006.0,21006,43,15628,2018,2021,21006.0,2020/05
21007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3186.0,21007,164,3185,2018,2021,21007.0,21007,164,3185,2018,2021,21007.0,21007,164,3185,2018,2021,21007.0,2020/05
21008,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11269.0,21008,43,11265,2019,2021,21008.0,21008,43,11265,2019,2021,21008.0,21008,43,11265,2019,2021,21008.0,2020/05
21009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803.0,21009,164,1803,2018,2021,21009.0,21009,164,1803,2018,2021,21009.0,21009,164,1803,2018,2021,21009.0,2020/05
21010,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65854.0,21010,131,65848,2018,2021,21010.0,21010,131,65848,2018,2021,21010.0,21010,131,65848,2018,2021,21010.0,2020/05
21011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.0,21011,164,1790,2018,2021,21011.0,21011,164,1790,2018,2021,21011.0,21011,164,1790,2018,2021,21011.0,2020/05
21012,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6521.0,21012,80,6521,2018,2021,21012.0,21012,80,6521,2018,2021,21012.0,21012,80,6521,2018,2021,21012.0,2020/05
21013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21100.0,21013,131,21096,2018,2021,21013.0,21013,131,21096,2018,2021,21013.0,21013,131,21096,2018,2021,21013.0,2020/05
21014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4832.0,21014,96,4825,2018,2021,21014.0,21014,96,4825,2018,2021,21014.0,21014,96,4825,2018,2021,21014.0,2020/05
21015,6.0,35.0,4.0,0.0,25.0,2.0,0.0,0.0,1.0,1.0,117244.0,21015,185,117115,2018,2021,21015.0,21015,185,117115,2018,2021,21015.0,21015,185,117115,2018,2021,21015.0,2020/05
21016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8768.0,21016,43,8761,2018,2021,21016.0,21016,43,8761,2018,2021,21016.0,21016,43,8761,2018,2021,21016.0,2020/05
21017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28306.0,21017,108,28286,2018,2021,21017.0,21017,108,28286,2018,2021,21017.0,21017,108,28286,2018,2021,21017.0,2020/05
21018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3679.0,21018,245,3678,2018,2021,21018.0,21018,245,3678,2018,2021,21018.0,21018,245,3678,2018,2021,21018.0,2020/05
21019,4.0,24.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,5.0,134364.0,21019,146,134269,2018,2021,21019.0,21019,146,134269,2018,2021,21019.0,21019,146,134269,2018,2021,21019.0,2020/05
21020,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7039.0,21020,164,7038,2018,2021,21020.0,21020,164,7038,2018,2021,21020.0,21020,164,7038,2018,2021,21020.0,2020/05
21021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1326.0,21021,146,1326,2018,2021,21021.0,21021,146,1326,2018,2021,21021.0,21021,146,1326,2018,2021,21021.0,2020/05
21022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12230.0,21022,146,12184,2018,2021,21022.0,21022,146,12184,2018,2021,21022.0,21022,146,12184,2018,2021,21022.0,2020/05
21023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9344.0,21023,80,9340,2018,2021,21023.0,21023,80,9340,2018,2021,21023.0,21023,80,9340,2018,2021,21023.0,2020/05
21024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,902.0,21024,164,896,2018,2021,21024.0,21024,164,896,2018,2021,21024.0,21024,164,896,2018,2021,21024.0,2020/05
21025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8558.0,21025,108,8556,2018,2021,21025.0,21025,108,8556,2018,2021,21025.0,21025,108,8556,2018,2021,21025.0,2020/05
21026,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14440.0,21026,199,14428,2018,2021,21026.0,21026,199,14428,2018,2021,21026.0,21026,199,14428,2018,2021,21026.0,2020/05
21027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886.0,21027,131,3885,2018,2021,21027.0,21027,131,3885,2018,2021,21027.0,21027,131,3885,2018,2021,21027.0,2020/05
21028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2624.0,21028,43,2624,2018,2021,21028.0,21028,43,2624,2018,2021,21028.0,21028,43,2624,2018,2021,21028.0,2020/05
21029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3637.0,21029,43,3636,2018,2021,21030.0,21029,43,3636,2018,2021,21030.0,21029,43,3636,2018,2021,21030.0,2020/05
21030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.0,21030,43,755,2018,2021,21031.0,21030,43,755,2018,2021,21031.0,21030,43,755,2018,2021,21031.0,2020/05
21031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2951.0,21031,164,2951,2018,2021,21032.0,21031,164,2951,2018,2021,21032.0,21031,164,2951,2018,2021,21032.0,2020/05
21032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.0,21032,164,1378,2018,2021,21033.0,21032,164,1378,2018,2021,21033.0,21032,164,1378,2018,2021,21033.0,2020/05
21033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4885.0,21033,146,4885,2018,2021,21034.0,21033,146,4885,2018,2021,21034.0,21033,146,4885,2018,2021,21034.0,2020/05
21034,4.0,6.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,40949.0,21034,192,40914,2018,2021,21035.0,21034,192,40914,2018,2021,21035.0,21034,192,40914,2018,2021,21035.0,2020/05
21035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20459.0,21035,131,20438,2018,2021,21036.0,21035,131,20438,2018,2021,21036.0,21035,131,20438,2018,2021,21036.0,2020/05
21036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13942.0,21036,131,13928,2018,2021,21037.0,21036,131,13928,2018,2021,21037.0,21036,131,13928,2018,2021,21037.0,2020/05
21037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2221.0,21037,245,2221,2018,2021,21038.0,21037,245,2221,2018,2021,21038.0,21037,245,2221,2018,2021,21038.0,2020/05
21038,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10101.0,21038,185,10098,2018,2021,21039.0,21038,185,10098,2018,2021,21039.0,21038,185,10098,2018,2021,21039.0,2020/05
21039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9337.0,21039,43,9333,2018,2021,21040.0,21039,43,9333,2018,2021,21040.0,21039,43,9333,2018,2021,21040.0,2020/05
21040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10179.0,21040,185,10179,2018,2021,21041.0,21040,185,10179,2018,2021,21041.0,21040,185,10179,2018,2021,21041.0,2020/05
21041,56.0,176.0,32.0,0.0,152.0,8.0,0.0,0.0,0.0,8.0,897800.0,168328,1604,897120,16144,16168,168336.0,168328,1604,897120,16144,16168,168336.0,168328,1604,897120,16144,16168,168336.0,2020/05
21042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3163.0,21042,164,3163,2018,2021,21043.0,21042,164,3163,2018,2021,21043.0,21042,164,3163,2018,2021,21043.0,2020/05
21043,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47983.0,21043,108,47972,2018,2021,21044.0,21043,108,47972,2018,2021,21044.0,21043,108,47972,2018,2021,21044.0,2020/05
21044,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15704.0,21044,80,15694,2018,2021,21045.0,21044,80,15694,2018,2021,21045.0,21044,80,15694,2018,2021,21045.0,2020/05
21045,1.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,46778.0,21045,80,46770,2018,2021,21046.0,21045,80,46770,2018,2021,21046.0,21045,80,46770,2018,2021,21046.0,2020/05
21046,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7752.0,21046,131,7750,2018,2021,21047.0,21046,131,7750,2018,2021,21047.0,21046,131,7750,2018,2021,21047.0,2020/05
21047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20155.0,21047,164,20149,2018,2021,21048.0,21047,164,20149,2018,2021,21048.0,21047,164,20149,2018,2021,21048.0,2020/05
